client_user_id,paid_at,Recency,Frequency,Monetary,category_Desain Grafis & Branding,category_Gaya Hidup,category_Konsultasi,category_Pemasaran & Periklanan,category_Penulisan & Penerjemahan,category_Unknown,"category_Video, Fotografi & Audio",category_Web & Pemrograman,Cluster
ra******34,2024-09-30 21:49:00,62,2,257805,0,0,0,1,0,0,0,0,0
ra******64,2024-02-27 18:51:00,278,1,303801,0,0,0,0,0,0,1,0,2
ra******68,2023-12-31 10:45:00,336,1,35527,1,0,0,0,0,0,0,0,1
ra******73,2023-11-15 14:11:00,382,1,35868,1,0,0,0,0,0,0,0,1
ra******89,2024-02-15 09:49:00,290,1,180127,1,0,0,0,0,0,0,0,1
ra******an,2024-01-25 19:37:00,311,2,2268992,0,0,0,1,0,1,0,0,3
ra******in,2024-08-15 17:33:00,108,1,151650,1,0,0,0,0,0,0,0,1
ra******mu,2024-04-09 00:00:00,237,1,171919,1,0,0,0,0,0,0,0,1
ra******nt,2024-10-31 10:57:00,31,1,338734,1,0,0,0,0,0,0,0,1
ra******ol,2024-03-27 19:18:00,249,1,781374,0,0,0,0,0,1,0,0,3
ra******ty,2024-04-02 13:52:00,243,1,475344,1,0,0,0,0,0,0,0,1
ra******ya,2024-10-17 18:33:00,45,2,1132223,1,0,0,0,0,1,0,0,3
ra*****07,2024-04-08 08:07:00,237,1,253655,1,0,0,0,0,0,0,0,1
ra*****bu,2024-01-22 19:10:00,314,1,527956,1,0,0,0,0,0,0,0,1
ra****97,2024-08-27 15:41:00,96,2,1112231,1,0,0,0,0,0,0,0,1
ra****ar,2024-10-29 16:02:00,33,1,100089,0,0,0,1,0,0,0,0,0
ra****el,2024-08-21 20:43:00,102,1,100135,0,0,0,1,0,0,0,0,0
ra****tg,2024-05-11 10:20:00,204,1,152543,0,0,1,0,0,0,0,0,2
rb******no,2024-02-08 19:45:00,297,3,1099725,1,0,0,0,0,1,0,0,3
rc******54,2024-07-23 10:22:00,131,1,1516578,0,0,0,0,0,1,0,0,3
re************er,2024-09-18 12:36:00,74,1,556050,0,0,0,0,0,1,0,0,3
re***********mo,2024-08-25 04:41:00,99,1,1516530,0,0,0,1,0,0,0,0,0
re**********12,2024-04-25 11:35:00,220,1,338834,0,0,1,0,0,0,0,0,2
re**********20,2024-10-22 23:50:00,40,1,101100,0,0,0,1,0,0,0,0,0
re*********10,2024-07-26 14:08:00,128,3,303392,1,0,0,0,0,0,0,0,1
re*********68,2024-05-13 17:10:00,202,4,1164985,0,0,1,0,0,1,0,0,3
re********la,2023-10-24 21:09:00,404,2,836748,0,0,0,0,0,1,0,0,3
re********na,2024-05-31 01:21:00,185,1,303647,1,0,0,0,0,0,0,0,1
re********th,2024-07-11 14:32:00,143,1,142292,0,0,0,1,0,0,0,0,0
re*******24,2024-06-04 10:21:00,180,3,1164024,1,0,0,0,0,0,0,0,1
re******23,2024-08-21 07:00:00,103,1,2224295,0,0,0,0,0,1,0,0,3
re******35,2024-02-13 21:29:00,292,1,152139,1,0,0,0,0,0,0,0,1
re******39,2023-10-18 17:11:00,410,1,1254087,0,0,0,0,0,1,0,0,3
re******44,2023-11-04 08:33:00,393,1,151948,1,0,0,0,0,0,0,0,1
re******98,2024-01-15 14:23:00,321,1,354782,0,0,0,1,0,0,0,0,0
re******es,2024-08-21 07:00:00,103,1,100140,0,0,0,1,0,0,0,0,0
re*****23,2024-10-01 19:07:00,61,2,1134342,0,0,0,1,0,0,0,0,0
re*****di,2024-03-27 16:14:00,249,1,202300,0,0,0,1,0,0,0,0,0
re*****ok,2024-08-06 09:59:00,117,2,555039,1,0,0,0,0,0,0,0,1
re****re,2024-03-16 11:11:00,260,1,1055645,1,0,0,0,0,0,0,0,1
re***ra,2024-10-08 17:56:00,54,1,2418312,1,0,0,0,0,0,0,0,1
re**82,2023-12-01 10:09:00,366,1,222383,1,0,0,0,0,0,0,0,1
re**om,2024-03-08 18:15:00,268,2,203653,1,0,0,0,0,0,0,0,1
rf******ra,2024-11-29 16:42:00,2,1,303300,0,0,0,0,1,0,0,0,2
rf*****ah,2024-10-29 11:33:00,33,3,300129,1,0,0,0,0,0,0,0,1
rg********43,2024-06-11 18:01:00,173,1,172109,0,1,0,0,0,0,0,0,2
rg****ku,2024-07-15 21:15:00,139,1,171870,0,1,0,0,0,0,0,0,2
rh***********do,2024-11-09 13:13:00,22,2,200231,0,0,0,1,0,0,0,0,0
ri*************on,2024-11-16 07:00:00,16,1,100137,0,0,0,1,0,0,0,0,0
ri***********nu,2024-08-20 10:42:00,103,1,252750,0,0,0,0,0,0,0,1,2
ri***********ys,2023-10-11 10:38:00,417,1,1419860,1,0,0,0,0,0,0,0,1
ri*********23,2024-10-16 10:18:00,46,1,171953,1,0,0,0,0,0,0,0,1
ri*********in,2024-07-06 20:19:00,148,1,251995,0,0,0,1,0,0,0,0,0
ri*********ni,2024-10-01 14:46:00,61,1,100089,0,0,0,1,0,0,0,0,0
ri*********sm,2024-08-24 20:20:00,99,2,267915,1,0,0,0,0,0,0,0,1
ri********14,2024-01-23 13:05:00,313,1,304215,1,0,0,0,0,0,0,0,1
ri********an,2024-08-09 09:01:00,114,1,333630,0,0,0,0,0,1,0,0,3
ri********ra,2024-07-13 16:43:00,141,2,2357700,1,0,0,0,0,0,0,0,1
ri********to,2024-10-17 18:44:00,45,2,455002,1,0,0,1,0,0,0,0,0
ri*******ie,2024-07-06 23:48:00,148,1,506498,0,0,0,0,0,0,0,1,2
ri*******it,2024-10-24 07:00:00,39,1,100115,0,0,0,1,0,0,0,0,0
ri*******la,2024-09-27 03:27:00,66,1,151650,0,0,0,0,0,0,0,1,2
ri*******mi,2024-07-13 08:58:00,141,2,808800,1,0,0,0,0,0,0,0,1
ri*******ri,2023-10-23 13:00:00,405,1,1208570,0,0,0,0,0,1,0,0,3
ri*******ta,2024-08-08 14:02:00,115,2,556050,1,0,0,0,0,1,0,0,3
ri******21,2024-02-20 09:44:00,285,1,1055504,1,0,0,0,0,0,0,0,1
ri******43,2024-09-09 20:20:00,83,1,505569,1,0,0,0,0,0,0,0,1
ri******48,2023-10-31 13:30:00,397,1,1357718,0,0,0,0,0,1,0,0,3
ri******52,2024-03-18 11:51:00,258,1,470171,0,0,0,0,0,1,0,0,3
ri******91,2024-07-23 13:30:00,131,1,1415417,0,0,0,0,0,1,0,0,3
ri******95,2023-10-27 21:48:00,401,1,200837,1,0,0,0,0,0,0,0,1
ri******an,2024-04-15 16:00:00,230,1,100402,0,0,0,1,0,0,0,0,0
ri******is,2024-09-04 07:35:00,88,1,171872,1,0,0,0,0,0,0,0,1
ri******ya,2024-11-18 13:34:00,13,1,150000,1,0,0,0,0,0,0,0,1
ri*****06,2023-12-20 13:44:00,347,1,364789,0,0,0,0,0,1,0,0,3
ri*****12,2023-12-22 16:13:00,345,1,202813,0,0,0,1,0,0,0,0,0
ri*****22,2024-08-28 23:08:00,95,1,100128,0,0,0,1,0,0,0,0,0
ri*****er,2024-11-09 23:21:00,22,2,2628680,1,0,0,0,0,0,0,0,1
ri*****la,2024-08-19 10:28:00,104,5,1516500,0,0,0,1,0,0,0,0,0
ri*****zz,2024-04-30 10:13:00,215,1,505604,1,0,0,0,0,0,0,0,1
ri****dy,2024-08-12 13:17:00,111,3,758398,1,0,0,0,0,0,0,0,1
ri****fh,2024-10-30 23:56:00,32,1,151650,0,0,0,1,0,0,0,0,0
ri****sn,2024-04-01 12:29:00,244,2,658139,1,0,0,0,0,1,0,0,3
ri****tj,2024-07-30 12:20:00,124,1,561667,0,0,0,0,0,1,0,0,3
ro*********ia,2024-09-17 07:00:00,76,1,100120,0,0,0,1,0,0,0,0,0
ro********di,2024-04-02 19:58:00,243,1,354483,0,0,0,1,0,0,0,0,0
ro*******aa,2024-10-23 13:27:00,39,1,100089,0,0,0,0,0,0,1,0,2
ro*******go,2024-09-25 02:29:00,68,1,300712,0,0,0,1,0,0,0,0,0
ro*******ng,2024-05-31 12:27:00,184,1,100551,0,0,0,1,0,0,0,0,0
ro******00,2024-10-04 18:38:00,58,2,200179,0,0,0,1,0,0,0,0,0
ro******47,2023-12-13 13:49:00,354,1,106013,0,0,0,0,0,0,1,0,2
ro******50,2024-02-21 17:33:00,284,1,910009,0,0,0,0,0,1,0,0,3
ro******64,2024-02-06 14:07:00,299,1,2527901,1,0,0,0,0,0,0,0,1
ro******86,2023-12-08 16:44:00,359,1,71143,0,0,0,1,0,0,0,0,0
ro*****22,2024-11-06 07:26:00,25,1,160749,0,0,0,1,0,0,0,0,0
ro*****Am,2024-11-16 14:58:00,15,1,101192,1,0,0,0,0,0,0,0,1
rq*****29,2024-08-22 08:59:00,101,1,303300,1,0,0,0,0,0,0,0,1
ru*********23,2023-11-21 13:07:00,376,1,1567349,0,0,0,0,0,1,0,0,3
ru********im,2024-07-03 10:56:00,151,1,1788968,1,0,0,0,0,0,0,0,1
ru********ty,2024-10-16 12:46:00,46,1,202215,0,0,0,0,1,0,0,0,2
ru*******mi,2024-08-24 12:01:00,99,3,606600,1,0,0,0,0,0,0,0,1
ru******59,2024-01-30 13:20:00,306,1,2577716,1,0,0,0,0,0,0,0,1
ru******63,2024-06-06 18:56:00,178,2,518127,1,0,0,0,0,0,0,0,1
ru******71,2024-01-11 10:05:00,325,1,366095,0,0,0,0,0,1,0,0,3
ru*****g7,2024-08-04 13:11:00,119,3,1314397,1,0,0,0,0,0,0,0,1
ru****id,2024-10-21 19:39:00,41,6,2471480,0,0,0,0,0,1,0,0,3
ru****od,2024-11-17 14:50:00,14,1,100000,1,0,0,0,0,0,0,0,1
ru****st,2024-04-18 15:33:00,227,1,657462,1,0,0,0,0,0,0,0,1
ry**********no,2024-04-22 13:43:00,223,1,101057,0,0,0,1,0,0,0,0,0
ry*******aq,2024-10-09 09:30:00,53,1,151650,0,0,0,1,0,0,0,0,0
ry******93,2023-12-12 12:50:00,355,1,455603,1,0,0,0,0,0,0,0,1
ry******ls,2024-04-19 09:29:00,226,1,354200,1,0,0,0,0,0,0,0,1
ry*****ur,2024-07-03 13:42:00,151,2,202471,0,0,0,1,0,0,1,0,0
ry****ha,2024-08-09 10:26:00,114,2,251739,1,0,0,0,0,0,0,0,1
rz******02,2024-01-29 18:22:00,307,1,177031,0,0,0,1,0,0,0,0,0
rz*****04,2024-10-18 15:00:00,44,1,101198,1,0,0,0,0,0,0,0,1
rz****le,2024-07-06 19:08:00,148,1,100880,0,0,0,1,0,0,0,0,0
sa****************aa,2024-11-29 17:42:00,2,1,485351,0,0,0,0,0,0,1,0,2
sa****************ma,2024-05-14 15:15:00,201,1,289941,0,0,0,1,0,0,0,0,0
sa***********01,2024-06-28 17:02:00,156,1,100619,0,0,0,1,0,0,0,0,0
sa**********69,2024-03-12 15:46:00,264,2,1048596,0,0,0,1,0,1,0,0,3
sa*********91,2024-11-11 22:21:00,20,2,200178,0,0,0,1,0,0,0,0,0
sa*********if,2024-05-14 17:14:00,201,1,404325,0,0,0,1,0,0,0,0,0
sa********11,2024-10-14 23:05:00,48,1,100145,0,0,0,1,0,0,0,0,0
sa********14,2024-08-13 07:23:00,110,1,100089,0,0,0,1,0,0,0,0,0
sa********91,2024-09-30 10:37:00,62,2,604578,0,0,0,1,0,0,0,0,0
sa*******24,2024-06-04 19:23:00,180,1,566001,1,0,0,0,0,0,0,0,1
sa*******25,2024-09-01 14:33:00,91,1,606600,1,0,0,0,0,0,0,0,1
sa*******ia,2024-11-12 14:39:00,19,1,1011000,0,0,0,0,0,1,0,0,3
sa*******os,2024-10-24 08:49:00,38,3,300310,0,0,0,1,0,0,0,0,0
sa******21,2023-10-10 15:52:00,418,1,1681296,0,0,0,0,0,1,0,0,3
sa******34,2024-10-14 22:21:00,48,1,1718739,0,0,0,1,0,0,0,0,0
sa******37,2023-10-02 20:10:00,426,1,528016,1,0,0,0,0,0,0,0,1
sa******43,2024-01-25 17:11:00,311,1,20710,1,0,0,0,0,0,0,0,1
sa******50,2024-01-09 14:47:00,327,1,51424,0,0,0,1,0,0,0,0,0
sa******61,2024-02-02 05:44:00,304,1,101622,0,0,0,0,0,1,0,0,3
sa******68,2024-01-03 20:11:00,333,1,2577760,1,0,0,0,0,0,0,0,1
sa******88,2024-08-08 17:22:00,115,3,1106602,0,0,0,1,0,0,0,0,0
sa******89,2024-01-08 22:01:00,328,1,86365,0,0,0,1,0,0,0,0,0
sa******93,2024-02-28 17:27:00,277,1,528527,0,0,0,1,0,0,0,0,0
sa******li,2023-10-09 13:54:00,419,2,941453,0,0,0,0,0,1,0,0,3
sa*****21,2024-10-14 00:27:00,49,1,1821510,1,0,0,0,0,0,0,0,1
sa*****62,2024-08-18 22:36:00,105,1,100089,0,0,0,1,0,0,0,0,0
sa*****90,2024-11-15 09:06:00,16,1,100121,0,0,0,1,0,0,0,0,0
sa*****am,2024-08-11 22:08:00,112,1,121320,0,0,0,1,0,0,0,0,0
sa****01,2023-12-01 16:57:00,366,1,104677,0,0,0,0,0,1,0,0,3
sa****at,2024-08-30 15:26:00,93,1,151744,0,0,0,1,0,0,0,0,0
sa****im,2024-09-23 00:15:00,70,3,2273739,1,0,0,0,0,0,0,0,1
sb*****bm,2024-07-30 10:51:00,124,2,857206,0,0,0,1,0,0,0,0,0
sb****id,2024-10-28 16:44:00,34,1,666000,1,0,0,0,0,0,0,0,1
sd****ia,2024-11-25 10:00:00,6,1,505500,1,0,0,0,0,0,0,0,1
se*************ce,2024-02-27 10:40:00,278,1,222802,1,0,0,0,0,0,0,0,1
se***********40,2024-08-01 11:24:00,122,1,180969,0,0,0,1,0,0,0,0,0
se**********ea,2024-07-05 09:35:00,149,3,1164062,1,0,0,0,0,1,0,0,3
se*********44,2024-06-25 16:28:00,159,4,1616645,0,0,0,1,0,0,0,0,0
se*********45,2024-11-25 10:15:00,6,6,774660,0,0,0,1,0,0,0,0,0
se*******04,2024-06-18 12:04:00,166,1,100567,0,0,0,1,0,0,0,0,0
se*******ka,2024-11-03 10:32:00,28,1,202200,0,0,0,0,0,0,1,0,2
se******11,2024-08-06 12:22:00,117,4,1883177,1,0,0,0,0,0,0,0,1
se******30,2024-01-28 17:59:00,308,1,35563,0,0,0,0,1,0,0,0,2
se******36,2023-10-31 14:24:00,397,1,105255,0,0,0,0,0,1,0,0,3
se******55,2023-11-25 06:57:00,373,1,506456,0,0,0,1,0,0,0,0,0
se****kt,2024-01-31 21:53:00,305,1,101996,0,0,0,0,1,0,0,0,2
se***ha,2024-08-31 10:28:00,92,1,100089,0,0,0,1,0,0,0,0,0
sg****88,2024-07-04 15:17:00,150,2,1254144,1,0,0,0,0,1,0,0,3
sh**********04,2023-11-12 21:23:00,385,1,528268,1,0,0,0,0,0,0,0,1
sh******55,2024-01-02 21:41:00,334,1,556714,1,0,0,0,0,0,0,0,1
sh******57,2023-11-08 18:20:00,389,1,528092,1,0,0,0,0,0,0,0,1
sh******__,2024-08-17 18:48:00,106,1,101147,0,0,0,0,1,0,0,0,2
sh*****16,2024-10-08 11:32:00,54,1,252750,0,0,0,0,0,1,0,0,3
sh*****bh,2024-11-11 16:23:00,20,1,100132,0,0,0,1,0,0,0,0,0
sh*****pd,2024-10-18 23:14:00,44,1,101100,0,0,0,1,0,0,0,0,0
sh****88,2023-10-27 14:50:00,401,1,222236,1,0,0,0,0,0,0,0,1
sh****ym,2023-11-03 16:30:00,394,1,105296,0,0,0,0,0,1,0,0,3
si**************ah,2024-05-10 18:48:00,205,1,278519,0,0,0,0,0,1,0,0,3
si************dy,2024-11-29 19:40:00,2,4,545004,1,0,0,1,0,0,0,0,0
si************se,2024-09-05 12:00:00,87,2,200201,0,0,0,1,0,0,0,0,0
si*********ya,2024-11-15 20:16:00,16,1,100170,0,0,0,1,0,0,0,0,0
si********ng,2024-09-05 15:38:00,87,6,605474,0,0,0,1,0,0,0,0,0
si*******an,2024-06-29 16:31:00,155,1,100910,0,0,0,1,0,0,0,0,0
si******29,2024-11-29 10:26:00,2,1,99063,0,0,0,0,1,0,0,0,2
si******31,2024-02-17 13:53:00,288,1,203028,0,0,0,0,0,1,0,0,3
si******36,2023-10-26 20:05:00,402,1,211440,1,0,0,0,0,0,0,0,1
si******55,2024-01-13 14:50:00,323,1,58331,0,0,0,0,0,0,1,0,2
si******77,2023-11-21 09:40:00,376,1,2577908,1,0,0,0,0,0,0,0,1
si******94,2024-03-05 13:43:00,271,1,100662,1,0,0,0,0,0,0,0,1
si*****88,2024-07-01 21:38:00,153,1,152617,1,0,0,0,0,0,0,0,1
si****ho,2023-12-03 04:48:00,365,1,366182,0,0,0,0,0,1,0,0,3
si****mi,2024-07-19 11:34:00,135,1,303300,1,0,0,0,0,0,0,0,1
sl******10,2024-09-07 23:00:00,85,3,465060,0,0,0,0,0,0,0,1,2
sm*****ok,2024-10-31 07:00:00,32,7,700941,0,0,0,1,0,0,0,0,0
so**************gy,2024-03-31 14:21:00,245,1,370173,1,0,0,0,0,0,0,0,1
so********ge,2024-07-04 14:16:00,150,1,289352,0,0,0,1,0,0,0,0,0
so*******id,2024-05-29 21:44:00,186,1,252874,1,0,0,0,0,0,0,0,1
so******71,2024-01-31 21:42:00,305,2,101398,1,0,0,0,0,0,0,0,1
so******75,2023-11-06 15:03:00,391,1,791994,1,0,0,0,0,0,0,0,1
so******83,2024-08-19 14:36:00,104,1,283104,0,0,0,1,0,0,0,0,0
so**ed,2024-01-14 19:24:00,322,1,1583061,0,0,0,0,0,0,1,0,2
sp******id,2024-03-06 10:37:00,270,1,152091,0,0,0,0,0,1,0,0,3
sp*****ia,2024-10-11 19:09:00,51,1,101193,0,0,0,1,0,0,0,0,0
sr*********ss,2024-07-01 16:06:00,153,1,2022615,0,0,0,0,0,1,0,0,3
sr*******ti,2024-04-03 10:48:00,242,1,100696,1,0,0,0,0,0,0,0,1
sr*****in,2024-06-10 12:38:00,174,1,505709,1,0,0,0,0,0,0,0,1
ss*********en,2024-05-10 11:22:00,205,1,1213535,0,0,0,0,0,1,0,0,3
ss*****na,2024-03-17 12:44:00,259,1,182531,0,0,0,0,0,1,0,0,3
ss****an,2024-05-20 14:10:00,195,1,100366,0,0,0,1,0,0,0,0,0
st*********an,2024-11-29 19:34:00,2,4,1080759,1,0,0,0,0,0,0,1,1
st*********on,2024-11-04 10:17:00,27,2,343879,1,0,0,0,0,0,0,0,1
st********13,2024-05-26 13:30:00,189,1,101738,0,0,0,1,0,0,0,0,0
st*******aa,2024-10-27 12:29:00,35,1,707700,0,0,0,0,0,0,0,1,2
st******13,2023-10-26 16:12:00,402,1,264674,1,0,0,0,0,0,0,0,1
st******18,2024-03-02 17:34:00,274,1,405125,0,0,0,0,0,1,0,0,3
st******33,2024-01-13 16:27:00,323,1,2427468,0,0,0,1,0,0,0,0,0
st******45,2024-08-19 14:07:00,104,1,735778,0,0,0,1,0,0,0,0,0
st******ia,2024-09-02 11:56:00,90,1,707700,0,0,0,0,0,1,0,0,3
st****81,2024-07-01 16:11:00,153,2,1883142,1,0,0,0,0,1,0,0,3
st****an,2024-04-08 18:53:00,237,1,101086,1,0,0,0,0,0,0,0,1
su************97,2024-01-15 13:18:00,321,1,1253735,0,0,0,0,0,1,0,0,3
su************ge,2024-08-23 07:00:00,101,1,100108,0,0,0,1,0,0,0,0,0
su************ia,2024-05-16 11:21:00,199,1,1385298,0,0,0,1,0,0,0,0,0
su**********ih,2024-05-03 10:44:00,212,1,333733,0,0,0,0,0,1,0,0,3
su**********ya,2024-10-11 09:21:00,51,1,556090,0,0,0,0,0,1,0,0,3
su*********72,2024-05-19 10:53:00,196,1,100367,1,0,0,0,0,0,0,0,1
su*******45,2023-11-15 10:14:00,382,1,708693,1,0,0,0,0,0,0,0,1
su*******78,2024-06-24 20:42:00,160,1,100938,0,0,0,1,0,0,0,0,0
su******23,2024-05-27 15:09:00,188,1,101062,0,0,0,1,0,0,0,0,0
su******26,2024-02-25 11:08:00,280,3,221786,0,0,0,1,0,0,0,0,0
su******27,2024-07-03 10:06:00,151,1,455228,1,0,0,0,0,0,0,0,1
su******55,2024-10-29 14:47:00,33,1,151650,0,0,1,0,0,0,0,0,2
su******77,2024-03-25 20:00:00,251,1,809022,1,0,0,0,0,0,0,0,1
su******90,2024-01-25 09:44:00,311,1,666571,1,0,0,0,0,0,0,0,1
su******93,2023-12-22 09:11:00,345,2,314038,0,0,0,0,0,1,0,0,3
su******96,2024-11-15 20:10:00,16,4,1226898,0,0,0,1,0,0,0,0,0
su******am,2024-06-09 13:46:00,175,1,152208,1,0,0,0,0,0,0,0,1
su******en,2024-11-21 00:08:00,11,1,104093,0,0,1,0,0,0,0,0,2
su*****87,2024-01-30 13:30:00,306,2,203258,0,0,0,0,0,0,0,1,2
su*****ri,2024-05-15 15:07:00,200,1,100866,0,0,0,1,0,0,0,0,0
su****88,2024-03-05 17:55:00,271,1,404547,0,0,0,0,0,1,0,0,3
su****99,2024-06-27 22:43:00,157,3,759993,1,0,0,0,0,0,0,0,1
sy*********is,2024-08-31 07:00:00,93,1,151424,0,0,0,1,0,0,0,0,0
sy*********la,2024-07-30 10:30:00,124,1,101100,1,0,0,0,0,0,0,0,1
sy******ie,2023-11-10 14:34:00,387,1,522587,0,0,0,0,0,1,0,0,3
sy*****nh,2024-11-26 07:43:00,5,1,151660,0,0,0,1,0,0,0,0,0
sy****19,2024-11-14 08:32:00,17,3,304271,0,0,0,1,0,0,0,0,0
sy****gg,2024-11-11 19:09:00,20,8,1918139,0,0,0,1,0,0,0,0,0
t.****nn,2024-05-23 19:27:00,192,1,132132,0,0,0,1,0,0,0,0,0
ta****************93,2024-04-16 11:50:00,229,1,303720,1,0,0,0,0,0,0,0,1
ta***************ya,2024-05-08 14:04:00,207,1,567502,0,0,0,1,0,0,0,0,0
ta**********kk,2024-11-20 18:10:00,11,2,200277,0,0,0,1,0,0,0,0,0
ta*********ia,2024-03-13 10:08:00,263,1,354541,0,0,0,0,0,1,0,0,3
ta*********ri,2024-06-05 15:42:00,179,1,100257,0,0,0,1,0,0,0,0,0
ta*********ve,2023-11-03 15:39:00,394,1,836297,0,0,0,0,0,1,0,0,3
ta*******up,2024-05-17 19:44:00,198,1,289961,0,0,0,1,0,0,0,0,0
ta******07,2024-10-16 14:58:00,46,1,337012,1,0,0,0,0,0,0,0,1
ta******22,2024-11-05 11:37:00,26,3,301740,1,0,0,1,0,0,0,0,0
ta******35,2023-11-22 01:35:00,376,1,179697,1,0,0,0,0,0,0,0,1
ta******60,2023-10-23 16:15:00,405,1,1437238,0,0,0,0,1,0,0,0,2
ta******64,2024-11-13 20:03:00,18,1,505579,0,0,0,0,0,1,0,0,3
ta******89,2024-01-05 10:01:00,331,1,39586,0,0,0,1,0,0,0,0,0
ta******ta,2024-09-10 10:41:00,82,1,100089,1,0,0,0,0,0,0,0,1
ta*****n1,2024-11-20 15:27:00,11,2,1213240,1,0,0,0,0,0,0,0,1
ta****ms,2024-09-12 15:21:00,80,1,909941,0,0,0,1,0,0,0,0,0
ta****rc,2024-05-27 21:31:00,188,3,1316323,1,0,0,0,0,0,0,0,1
ta**ha,2024-03-01 15:42:00,275,2,454855,0,0,0,1,0,0,0,1,0
tb******64,2023-12-05 10:09:00,362,1,354840,0,0,0,1,0,0,0,0,0
tb****an,2024-09-23 18:35:00,69,1,101100,1,0,0,0,0,0,0,0,1
td*****88,2024-06-14 13:30:00,170,1,1516885,1,0,0,0,0,0,0,0,1
te************00,2024-11-30 00:04:00,2,3,300492,0,0,0,1,0,0,0,0,0
te************20,2024-11-30 18:39:00,1,4,2356641,1,0,0,0,0,0,1,0,1
te************40,2024-11-29 16:16:00,2,1,201271,1,0,0,0,0,0,0,0,1
te************70,2024-11-25 13:31:00,6,1,100089,0,0,0,1,0,0,0,0,0
te************e0,2024-11-30 07:00:00,2,2,200267,0,0,0,1,0,0,0,0,0
te************g0,2024-11-30 23:04:00,1,2,200270,0,0,0,1,0,0,0,0,0
te************i0,2024-08-05 16:20:00,118,2,200219,0,0,0,1,0,0,0,0,0
te************k0,2024-11-29 18:20:00,2,2,674020,1,0,0,0,0,0,0,0,1
te************l0,2024-11-29 22:15:00,2,1,101187,0,0,0,1,0,0,0,0,0
te************y0,2024-11-27 03:40:00,5,2,251837,0,0,1,1,0,0,0,0,0
te***********00,2024-11-23 13:07:00,8,1,101193,1,0,0,0,0,0,0,0,1
te***********02,2024-11-28 12:08:00,3,2,201191,0,0,0,1,0,0,0,0,0
te***********06,2024-11-26 17:38:00,5,1,100120,0,0,0,1,0,0,0,0,0
te***********07,2024-11-30 14:31:00,1,1,100000,1,0,0,0,0,0,0,0,1
te***********10,2024-11-30 14:26:00,1,1,252750,1,0,0,0,0,0,0,0,1
te***********11,2024-11-30 11:05:00,1,2,200178,0,0,0,1,0,0,0,0,0
te***********15,2024-11-28 15:25:00,3,1,100090,0,0,0,0,0,0,1,0,2
te***********17,2024-11-27 16:30:00,4,2,200178,0,0,0,1,0,0,0,0,0
te***********18,2024-11-24 12:31:00,7,1,151650,0,0,1,0,0,0,0,0,2
te***********26,2024-11-25 07:45:00,6,1,101104,0,0,0,1,0,0,0,0,0
te***********28,2024-11-26 12:33:00,5,2,293190,0,0,0,1,0,0,0,0,0
te***********30,2024-11-28 15:43:00,3,2,200343,0,0,0,1,0,0,0,0,0
te***********31,2024-11-30 14:54:00,1,1,160777,0,0,0,1,0,0,0,0,0
te***********33,2024-11-23 07:00:00,9,1,303305,1,0,0,0,0,0,0,0,1
te***********34,2024-11-25 20:32:00,6,1,167179,0,0,0,1,0,0,0,0,0
te***********36,2024-11-24 16:16:00,7,1,101112,0,0,0,1,0,0,0,0,0
te***********37,2024-11-30 18:50:00,1,2,303308,0,0,0,1,1,0,0,0,0
te***********38,2024-11-30 20:47:00,1,1,100065,1,0,0,0,0,0,0,0,1
te***********39,2024-11-26 17:05:00,5,1,100089,0,0,0,0,0,0,0,1,2
te***********40,2024-11-28 12:12:00,3,2,252750,1,0,0,1,0,0,0,0,0
te***********45,2024-11-25 14:41:00,6,1,1516500,1,0,0,0,0,0,0,0,1
te***********46,2024-11-29 10:10:00,2,1,151739,1,0,0,0,0,0,0,0,1
te***********47,2024-11-23 20:29:00,8,1,100089,0,0,0,1,0,0,0,0,0
te***********48,2024-11-29 19:03:00,2,2,808824,0,0,0,0,0,1,1,0,3
te***********49,2024-11-27 07:51:00,4,1,151688,0,1,0,0,0,0,0,0,2
te***********51,2024-11-25 10:45:00,6,1,101100,0,0,0,1,0,0,0,0,0
te***********54,2024-11-23 22:11:00,8,1,758325,0,0,1,0,0,0,0,0,2
te***********55,2024-11-29 15:15:00,2,1,100160,0,0,0,1,0,0,0,0,0
te***********57,2024-11-25 18:53:00,6,1,101112,0,0,1,0,0,0,0,0,2
te***********58,2024-11-29 11:49:00,2,4,636930,0,0,0,1,0,0,0,0,0
te***********61,2024-11-27 18:55:00,4,1,100159,0,0,0,1,0,0,0,0,0
te***********65,2024-11-27 01:08:00,5,1,100114,0,0,0,1,0,0,0,0,0
te***********66,2024-11-25 15:26:00,6,1,101128,0,0,0,1,0,0,0,0,0
te***********67,2024-11-25 03:08:00,7,2,200332,0,0,0,1,0,0,0,0,0
te***********71,2024-11-28 22:48:00,3,1,100089,0,0,0,1,0,0,0,0,0
te***********73,2024-11-30 11:00:00,1,3,564207,0,0,0,1,0,0,0,0,0
te***********76,2024-11-25 12:48:00,6,1,100089,0,0,0,1,0,0,0,0,0
te***********78,2024-11-30 22:07:00,1,1,116275,0,0,0,0,1,0,0,0,2
te***********79,2024-11-30 18:33:00,1,1,303300,1,0,0,0,0,0,0,0,1
te***********81,2024-11-29 14:03:00,2,3,705703,0,0,1,1,0,0,0,0,0
te***********83,2024-11-29 14:26:00,2,3,306438,0,0,0,1,0,0,0,0,0
